,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_moving,mood_cumulative,mood_exponential,circumplex.arousal_moving,circumplex.arousal_cumulative,circumplex.arousal_exponential,circumplex.valence_moving,circumplex.valence_cumulative,circumplex.valence_exponential,activity_moving,activity_cumulative,activity_exponential,screen_moving,screen_cumulative,screen_exponential,call_moving,call_cumulative,call_exponential,sms_moving,sms_cumulative,sms_exponential,appCat.builtin_moving,appCat.builtin_cumulative,appCat.builtin_exponential,appCat.communication_moving,appCat.communication_cumulative,appCat.communication_exponential,appCat.entertainment_moving,appCat.entertainment_cumulative,appCat.entertainment_exponential,appCat.finance_moving,appCat.finance_cumulative,appCat.finance_exponential,appCat.game_moving,appCat.game_cumulative,appCat.game_exponential,appCat.office_moving,appCat.office_cumulative,appCat.office_exponential,appCat.other_moving,appCat.other_cumulative,appCat.other_exponential,appCat.social_moving,appCat.social_cumulative,appCat.social_exponential,appCat.travel_moving,appCat.travel_cumulative,appCat.travel_exponential,appCat.unknown_moving,appCat.unknown_cumulative,appCat.unknown_exponential,appCat.utilities_moving,appCat.utilities_cumulative,appCat.utilities_exponential,appCat.weather_moving,appCat.weather_cumulative,appCat.weather_exponential
19,7.8,0.6,1.0,0.0921222333052219,1773.7219996452322,0.0,0.0,23.843000000000004,763.865,984.3600000000001,31.735,0.0,16.27,74.42,0.0,0.0,50.254,0.0,0.0,7.399999999999999,7.830000000000003,7.533720417868763,0.52,0.2125,0.4357383179081167,0.9999999999999999,1.0699999999999998,1.0264624420522068,0.10624340243489788,0.10519479504236284,0.10244301362882022,4233.2939993858345,3920.854249799252,3637.844488486945,1.9999999999999998,2.45,1.285696980264769,0.19999999999999984,0.6,0.3697452077708777,353.5012000000002,1435.5180999999998,953.8730382662178,1015.0842000000005,1216.3704000000002,952.108361247599,2267.1646,2195.0464,1797.761102423286,29.404200000000003,59.68075,37.348440020818316,0.0,0.0,0.0,348.4602,118.73545000000001,365.15209544545803,260.5740000000001,261.8093,207.30419513918386,0.0,0.0,0.0,3.9391999999999907,26.53154999999999,2.5321199313648086,33.44799999999998,33.40160000000001,48.634123089403275,8.881784197001252e-16,4.8610500000000005,0.978071622598154,0.0,3.8404499999999997,0.20520243767696061
20,7.4,0.4,1.0,0.1080663991151945,7018.261001348491,0.0,2.0,103.68900000000001,1778.979,2776.3279999999995,0.0,0.0,5.217,95.092,13.22,0.0,2239.937,0.0,0.0,7.3599999999999985,7.809523809523812,7.489146945245843,0.36000000000000004,0.22142857142857145,0.42382554527207783,0.9999999999999999,1.0666666666666667,1.0176416280348046,0.10497109473200952,0.10533153809345007,0.10431747545761166,4866.413799858094,4068.349809396835,4764.649992774128,0.7999999999999998,2.3333333333333335,0.8571313201765128,0.5999999999999999,0.6666666666666666,0.9131634718472518,321.62720000000024,1372.0976666666663,670.4783588441453,1148.7992000000004,1243.161285714286,1227.7319074983993,2363.2674,2222.726476190476,2123.950068282191,29.404200000000003,56.83880952380952,24.89896001387888,0.0,0.0,0.0,328.2064,113.32980952380954,245.17373029697205,267.42000000000013,253.8703809523809,169.90013009278925,2.644,0.6295238095238096,4.406666666666666,-8.881784197001252e-15,25.268142857142845,1.688079954243206,481.43539999999996,138.4747142857143,779.0684153929354,8.881784197001252e-16,4.6295714285714284,0.6520477483987693,0.0,3.6575714285714285,0.13680162511797375
21,7.6,0.2,1.0,0.12018808327176551,4983.920999288562,0.0,0.0,102.15899999999999,1698.898,3128.489,17.149,0.0,9.16,354.09200000000004,0.0,0.0,28.343,4.513,0.0,7.519999999999999,7.8000000000000025,7.52609796349723,0.36000000000000004,0.2204545454545455,0.3492170301813852,1.0399999999999998,1.0636363636363635,1.0117610853565364,0.11365430828931522,0.10600683560155533,0.10960767806232963,4657.488199996948,4109.966681664641,4837.740328278939,0.7999999999999998,2.227272727272727,0.5714208801176753,0.5999999999999999,0.6363636363636364,0.608775647898168,339.84640000000024,1314.3731818181814,481.0385725627636,1342.5102000000004,1263.876590909091,1384.7872716655995,2142.1252000000004,2263.8975,2458.796378854794,32.834,55.03472727272728,22.31564000925259,0.0,0.0,0.0,330.03839999999997,108.5948181818182,166.50248686464806,133.31980000000019,258.42590909090904,231.29742006185953,2.644,0.6009090909090911,2.937777777777778,-8.881784197001252e-15,24.1195909090909,1.1253866361621374,482.48519999999996,133.46872727272728,528.8266102619571,0.9026000000000008,4.624272727272728,1.9390318322658462,0.0,3.4913181818181815,0.0912010834119825
22,7.666666666666667,0.3333333333333333,1.0,0.12703734227128452,2492.817999362946,6.0,0.0,19477.059,229.648,12054.725999999999,0.0,0.0,0.0,1072.477,0.0,0.0,21.096,9.33,0.0,7.573333333333332,7.794202898550727,7.572954197887042,0.3866666666666667,0.22536231884057972,0.34392246456536796,1.0399999999999998,1.0608695652173912,1.0078407235710243,0.1102489893857662,0.10692120545676095,0.11541756613198126,4148.922799921036,4039.655869390655,4056.099551973608,1.5999999999999999,2.3913043478260865,2.3809472534117835,0.5999999999999999,0.6086956521739131,0.405850431932112,4116.0560000000005,2104.0551739130433,6813.045381708509,1030.9508000000003,1218.9101304347826,999.7408477770664,4050.308,2689.5856956521743,5657.439585903196,15.194600000000001,52.64191304347827,14.877093339501728,0.0,0.0,0.0,305.1022,103.87330434782609,111.00165790976538,333.39880000000016,293.81943478260865,511.6906133745731,2.644,0.5747826086956522,1.9585185185185188,-8.881784197001252e-15,23.07091304347825,0.750257757441425,470.1516,128.58295652173913,359.5830735079714,2.768600000000001,4.828869565217391,4.402687888177231,0.0,3.3395217391304346,0.06080072227465501
23,7.4,0.2,1.0,0.07813754216620179,7752.552998781203,1.0,1.0,1391.461,2391.052,3217.9339999999997,0.0,0.0,643.756,4335.307,0.0,0.0,0.0,0.0,0.0,7.573333333333332,7.7777777777777795,7.515302798591362,0.34666666666666673,0.22430555555555556,0.2959483097102453,0.9999999999999998,1.0583333333333333,1.0052271490473497,0.10511032002593365,0.10572188615298765,0.10299089147672144,4804.254999685287,4194.359916448594,5288.250700909473,1.4,2.3333333333333326,1.9206315022745224,0.5999999999999999,0.625,0.6039002879547414,4219.6422,2074.36375,5005.850587805673,1372.4884000000002,1267.7493749999999,1463.5112318513777,4432.3674,2711.6002083333337,4844.271057268797,9.776800000000001,50.4485,9.918062226334486,0.0,0.0,0.0,134.88059999999996,126.36841666666668,288.5864386065102,1186.2776000000003,462.2147499999999,1786.229408916382,2.644,0.5508333333333334,1.3056790123456794,-8.881784197001252e-15,22.10962499999999,0.5001718382942834,467.926,123.22533333333332,239.7220490053143,2.768600000000001,4.627666666666666,2.935125258784821,0.0,3.2003749999999997,0.04053381484977001
24,7.0,0.0,0.8,0.09289626571780712,4230.447000265119,0.0,1.0,1808.0780000000002,3571.217,1152.6689999999999,28.19,0.0,8.073,58.008,41.365,0.0,11.226,17.303,0.0,7.413333333333332,7.746666666666669,7.343535199060908,0.22666666666666674,0.21533333333333335,0.19729887314016356,0.9599999999999997,1.048,0.9368180993648998,0.1052651265084507,0.10520886133558043,0.09962601622375002,5295.599999809264,4195.803399801255,4935.649467361356,1.4,2.2399999999999993,1.2804210015163484,0.7999999999999998,0.64,0.7359335253031609,4576.4892,2063.71232,3939.926391870449,1933.9588,1359.88808,2166.0798212342515,4466.0292,2649.2429600000005,3613.7370381791984,9.067800000000002,49.55816000000001,16.008708150889657,0.0,0.0,0.0,133.24119999999996,121.6366,195.08195907100685,1182.9952000000003,446.0464799999999,1210.1556059442548,10.917,2.1834000000000002,14.658786008230454,-8.881784197001252e-15,21.22523999999999,0.3334478921961889,460.12039999999996,118.74536,163.5566993368762,6.229200000000001,5.1346799999999995,7.724416839189881,0.0,3.0723599999999998,0.027022543233180013
25,7.6,0.2,0.8,0.11955499852139129,3964.784998178483,6.0,0.0,726.5000000000001,2245.302,1850.042,0.0,0.0,6.025,100.23500000000001,0.0,0.0,12.082,0.0,0.0,7.453333333333332,7.741025641025643,7.429023466040606,0.18666666666666673,0.21474358974358976,0.19819924876010908,0.9199999999999997,1.0384615384615385,0.8912120662432665,0.10756284638969006,0.10576063584272699,0.10626901032296378,4684.904799175262,4186.918076661918,4612.027977633732,2.5999999999999996,2.384615384615384,2.8536140010108992,0.3999999999999998,0.6153846153846154,0.4906223502021073,4701.0514,2012.281076923077,2868.7842612469663,2027.2234,1393.9424615384617,2192.4872141561677,4280.772,2618.504461538462,3025.838692119466,9.067800000000002,47.65207692307693,10.672472100593106,0.0,0.0,0.0,133.40279999999996,117.19,132.0629727140046,1184.0238000000004,432.74603846153843,840.1820706295033,8.273,2.099423076923077,9.77252400548697,-8.881784197001252e-15,20.408884615384604,0.2222985947974593,14.549399999999935,114.64292307692307,113.06513289125081,6.229200000000001,4.937192307692308,5.149611226126588,0.0,2.9541923076923076,0.01801502882212001
26,8.0,0.8,1.0,0.11476816921494709,5334.56700015068,2.0,0.0,244.239,1454.3010000000002,3481.064,18.113,0.0,33.186,175.38,0.0,0.0,38.227999999999994,7.662,0.0,7.533333333333332,7.750617283950619,7.619348977360405,0.30666666666666675,0.23641975308641977,0.39879949917340607,0.9199999999999997,1.0370370370370372,0.9274747108288444,0.10647886357832638,0.10609424818984625,0.10910206328695822,4755.0339993476855,4229.423592346688,4852.874318472715,2.9999999999999996,2.37037037037037,2.569076000673933,0.3999999999999998,0.5925925925925926,0.32708156680140493,4729.4674,1946.7980370370371,1993.935840831311,1978.304,1396.177962962963,1946.4251427707786,4351.287,2650.4511111111115,3177.5804614129775,9.260600000000002,46.558037037037046,13.15264806706207,0.0,0.0,0.0,138.20799999999997,114.07874074074074,99.1039818093364,1148.2814000000003,423.2139629629629,618.581380419669,8.273,2.0216666666666665,6.515016003657981,-8.881784197001252e-15,19.65299999999999,0.14819906319830622,16.526399999999935,111.81274074074074,88.11942192750055,6.859000000000002,5.038111111111111,5.987074150751059,0.0,2.844777777777778,0.012010019214746674
27,7.25,0.25,0.75,0.14085924635236632,5006.50600028038,4.0,2.0,1816.36,2048.2860000000005,1159.785,172.576,0.0,0.0,167.096,0.0,0.0,101.287,31.331,0.0,7.449999999999999,7.732738095238097,7.496232651573603,0.2900000000000001,0.23690476190476192,0.34919966611560405,0.8699999999999997,1.0267857142857144,0.8683164738858963,0.10924324439454274,0.10733585526707912,0.1196877909754276,5257.771599531172,4257.176535487177,4904.08487907527,2.5999999999999996,2.428571428571428,3.0460506671159555,0.7999999999999998,0.6428571428571429,0.8847210445342699,1197.3276000000005,1942.139535714286,1934.7438938875407,2342.0316000000003,1419.4675357142858,1980.378761847186,2172.2988000000005,2597.213035714286,2504.981974275319,43.775800000000004,51.05867857142858,66.29376537804137,0.0,0.0,0.0,138.20799999999997,110.00450000000001,66.06932120622427,967.2052000000003,414.06689285714276,468.0862536131127,8.273,1.9494642857142854,4.343344002438655,-8.881784197001252e-15,18.951107142857133,0.09879937546553749,32.564599999999935,111.43682142857142,92.50861461833371,11.259200000000002,5.977142857142857,14.435049433834038,0.0,2.7431785714285715,0.008006679476497783
28,7.5,0.0,1.0,0.07387608289940913,6253.737000465391,6.0,0.0,1751.578,1206.113,4304.597,0.0,0.0,183.844,47.28200000000001,0.0,0.0,18.267,7.954,0.0,7.469999999999999,7.724712643678163,7.497488434382403,0.2500000000000001,0.22873563218390805,0.23279977741040273,0.8699999999999997,1.0258620689655173,0.9122109825905975,0.10839095254118421,0.10618207001302152,0.10441722161675479,4958.008399868009,4326.023448072633,5353.968919538644,3.5999999999999996,2.551724137931034,4.030700444743971,0.5999999999999999,0.6206896551724138,0.5898140296895134,1269.3510000000006,1935.5684482758622,1873.6885959250274,2105.0438000000004,1412.1104827586207,1722.2901745647907,2389.6314000000007,2656.0883448275863,3104.853649516879,43.775800000000004,49.29803448275863,44.19584358536092,0.0,0.0,0.0,46.22559999999997,112.55068965517242,105.32754747081619,109.60020000000043,401.41913793103436,327.81816907540855,8.273,1.8822413793103445,2.895562668292437,-8.881784197001252e-15,18.297620689655165,0.06586625031035834,36.21799999999993,108.22406896551723,67.76140974555581,12.850000000000001,6.045310344827586,12.274699622556026,0.0,2.6485862068965518,0.005337786317665189
29,7.8,0.6,0.8,0.20822977708940202,1441.918000221252,4.0,1.0,117.62400000000001,1155.189,66.705,0.0,0.0,0.0,53.494,0.0,69.034,0.0,0.0,0.0,7.629999999999999,7.727222222222224,7.598325622921602,0.3700000000000001,0.2411111111111111,0.3551998516069351,0.8699999999999997,1.0183333333333335,0.8748073217270651,0.1314576548155032,0.10958366024890087,0.13902140677430386,4400.302599859236,4229.88659981092,4049.951946432847,4.3999999999999995,2.5999999999999996,4.020466963162647,0.5999999999999999,0.6333333333333333,0.7265426864596756,931.2602000000005,1874.9703000000004,1288.3337306166852,1621.8382000000004,1403.5464333333332,1533.2564497098606,2172.438600000001,2569.7755666666667,2092.137433011253,38.137800000000006,47.654766666666674,29.46389572357395,0.0,0.0,0.0,44.61099999999997,108.799,70.21836498054414,108.69740000000043,389.82163333333324,236.37677938360574,0.0,1.8195,1.9303751121949582,13.806799999999992,19.988833333333325,23.05524416687357,33.972799999999935,104.61659999999999,45.17427316370388,9.389400000000002,5.8438,8.18313308170402,0.0,2.5603,0.003558524211776793
30,7.5,0.25,1.0,0.1468526372239469,3489.1269993782043,3.0,2.0,489.672,993.986,1528.4879999999998,0.0,0.0,0.0,49.111000000000004,0.0,26.617,225.16000000000003,0.0,0.0,7.609999999999999,7.719892473118281,7.565550415281069,0.3800000000000001,0.2413978494623656,0.32013323440462343,0.9099999999999997,1.017741935483871,0.9165382144847101,0.13691718255601432,0.11078588531261203,0.1416318169241849,4305.17100009918,4205.99112882922,3863.010297414633,3.7999999999999994,2.612903225806451,3.6803113087750985,0.9999999999999999,0.6774193548387096,1.1510284576397838,883.8946000000005,1830.2832580645165,1022.1131537444569,1371.5750000000003,1390.3348064516126,1353.499633139907,2108.1278000000007,2536.1856451612903,1904.2542886741687,38.137800000000006,46.11751612903227,19.6425971490493,0.0,0.0,0.0,43.40599999999997,105.28935483870968,46.81224332036276,98.47260000000043,378.8309677419354,173.95485292240386,0.0,1.760806451612903,1.2869167414633056,19.13019999999999,20.202645161290313,24.24249611124905,76.58839999999995,108.50509677419353,105.16951544246926,9.389400000000002,5.655290322580645,5.455422054469347,0.0,2.4777096774193548,0.0023723494745178622
31,7.4,0.2,1.0,0.020845805030771478,6019.938000440603,3.0,0.0,723.0600000000001,242.13599999999997,4016.5240000000003,23.194,0.0,0.0,1681.2970000000003,0.0,167.219,0.0,5.461,0.0,7.489999999999999,7.709895833333335,7.510366943520713,0.2600000000000001,0.24010416666666667,0.2800888229364156,0.9099999999999997,1.0171875,0.9443588096564735,0.11813270971917919,0.10797525780380451,0.10136981295971376,4442.245200157165,4262.676968567075,4581.98619842329,3.9999999999999996,2.6249999999999996,3.4535408725167325,0.9999999999999999,0.65625,0.7673523050931893,979.6588000000005,1795.6825312500002,922.4287691629713,1129.1420000000003,1354.4535937499998,983.0450887599382,2215.2198000000008,2582.4462187500003,2608.344192449446,39.154,45.40115625000001,20.8263980993662,0.0,0.0,0.0,36.76879999999997,101.99906250000001,31.20816221357518,399.6560000000005,419.53303124999996,676.4022352816027,0.0,1.7057812499999998,0.8579444943088705,52.573999999999984,24.796906249999992,71.9013307408327,68.94279999999995,105.11431249999998,70.11301029497952,8.949200000000001,5.64921875,5.457281369646232,0.0,2.40028125,0.0015815663163452416
32,7.6,0.4,0.8,0.09285561446082308,3493.3910002708426,0.0,0.0,126.094,1806.5020000000002,2342.385,0.0,0.0,39.548,73.49100000000001,0.0,0.0,23.108,0.0,0.0,7.56,7.706565656565658,7.540244629013809,0.29000000000000015,0.24494949494949497,0.3200592152909438,0.9199999999999997,1.0106060606060605,0.896239206437649,0.10853198334087054,0.10751708679341114,0.09853174679341686,4139.622200155257,4239.365272558099,4219.121132372475,3.1999999999999993,2.545454545454545,2.302360581677822,0.5999999999999999,0.6363636363636364,0.5115682033954596,641.6056000000005,1745.0889393939397,656.9838461086476,1080.7852000000003,1368.1520303030302,1257.530725839959,2451.7398000000007,2575.1716363636365,2519.6911282996307,4.638800000000003,44.02536363636364,13.884265399577469,0.0,0.0,0.0,44.67839999999997,100.10660606060605,33.98810814238345,380.9350000000005,409.0469090909091,475.4318235210685,0.0,1.6540909090909088,0.5719629962059137,52.573999999999984,24.04548484848484,47.934220493888475,53.306999999999945,102.62927272727272,54.444673529986346,2.6830000000000016,5.4780303030303035,3.638187579764155,0.0,2.3275454545454544,0.0010543775442301612
33,7.0,0.6,0.8,0.1203897193369119,4272.4279997348785,0.0,1.0,145.374,1479.562,2393.742,159.123,0.0,0.0,58.527,0.0,0.0,24.156,0.0,0.0,7.46,7.685784313725492,7.360163086009207,0.41000000000000014,0.2553921568627451,0.41337281019396255,0.8799999999999997,1.0044117647058821,0.8641594709584328,0.11783471062837109,0.10789569363292587,0.10581773764124855,3743.3604000091545,4240.337705710357,4236.890088159943,1.9999999999999993,2.4705882352941173,1.5349070544518815,0.7999999999999998,0.6470588235294118,0.6743788022636398,320.36480000000057,1698.0385000000006,486.4472307390985,1135.4750000000001,1371.4287941176467,1331.5411505599727,2069.568800000001,2569.8354705882352,2477.7080855330873,36.4634,47.41058823529413,62.297176933051645,0.0,0.0,0.0,7.909599999999969,97.16229411764706,22.65873876158897,383.18400000000054,398.73749999999995,336.4635490140457,0.0,1.605441176470588,0.3813086641372759,52.573999999999984,23.338264705882345,31.956146995925653,54.48479999999994,100.32123529411763,44.3484490199909,1.0922000000000016,5.316911764705883,2.4254583865094372,0.0,2.2590882352941177,0.0007029183628201075
34,7.4,-0.2,1.0,0.10600109223606824,4893.604000329971,0.0,0.0,115.675,2815.1409999999996,1748.1070000000002,52.354,0.0,0.0,159.01399999999998,0.0,0.0,17.439,0.0,0.0,7.38,7.677619047619048,7.373442057339472,0.2500000000000001,0.24238095238095242,0.20891520679597508,0.9199999999999997,1.004285714285714,0.9094396473056219,0.09738897365770433,0.10784156216444421,0.1058788558395218,4433.697600030899,4259.002456985203,4455.794725549953,1.1999999999999993,2.3999999999999995,1.0232713696345879,0.5999999999999999,0.6285714285714286,0.4495858681757599,319.9750000000006,1652.828114285715,362.856487159399,1467.4654,1412.6777142857138,1826.0744337066485,2405.849200000001,2546.3575142857144,2234.507723688725,46.934200000000004,47.55182857142858,58.98278462203443,0.0,0.0,0.0,7.909599999999969,94.38622857142857,15.105825841059316,404.2880000000005,391.88825714285707,277.3136993426972,0.0,1.5595714285714284,0.2542057760915173,38.76719999999998,22.671457142857136,21.304097997283773,57.97259999999994,97.95317142857141,35.37863267999394,1.0922000000000016,5.165,1.6169722576729584,0.0,2.194542857142857,0.0004686122418800717
35,7.5,-1.0,1.0,0.10616761822048394,10863.719999790188,0.0,0.0,42.124,7931.9760000000015,3332.9510000000005,43.303,0.0,178.498,57.62399999999999,0.0,0.0,54.501,10.174,0.0,7.38,7.672685185185186,7.415628038226315,1.1102230246251565e-16,0.2078703703703704,-0.19405652880268323,0.9199999999999997,1.0041666666666664,0.9396264315370813,0.08925196985701174,0.10779506372155642,0.10597510996650919,5908.616200113295,4442.4668331742305,6591.769816963364,0.5999999999999993,2.333333333333333,0.6821809130897253,0.19999999999999984,0.6111111111111112,0.2997239121171733,230.46540000000059,1608.086333333334,255.94565810626605,2855.0634000000005,1593.769333333333,3861.374955804433,2766.741800000001,2568.2073333333337,2600.6554824591503,55.594800000000006,47.43380555555556,53.75618974802296,0.0,0.0,0.0,43.609199999999966,96.72266666666667,69.56988389403953,405.99060000000054,382.60313888888885,204.08379956179814,0.0,1.5162499999999999,0.16947051739434488,33.44379999999998,22.04169444444444,14.202731998189183,23.840799999999938,96.74616666666665,41.75275511999596,3.1270000000000016,5.30413888888889,4.469314838448638,0.0,2.133583333333333,0.00031240816125338117
36,7.5,-0.25,1.0,0.26914225033438455,3489.0539994239807,4.0,5.0,443.29100000000005,586.442,2737.0319999999997,0.0,0.0,0.0,90.04600000000002,19.455000000000002,0.0,0.0,0.0,0.0,7.3999999999999995,7.668018018018019,7.443752025484211,-0.08999999999999989,0.19549549549549552,-0.21270435253512215,0.9199999999999997,1.004054054054054,0.9597509543580542,0.13891125891773434,0.1121557984948761,0.16036415675580096,5402.439399909971,4416.698918748548,5557.531211116904,0.7999999999999994,2.378378378378378,1.7881206087264836,1.1999999999999997,0.7297297297297297,1.8664826080781154,174.51160000000058,1576.605378378379,318.39410540417737,2923.9246000000003,1566.54427027027,2769.7306372029557,2510.843400000001,2572.7701621621627,2646.114321639434,50.956,46.151810810810815,35.83745983201531,0.0,0.0,0.0,43.609199999999966,94.10854054054055,46.37992259602636,87.74040000000048,374.6961891891891,166.07119970786545,3.8910000000000005,2.001081081081081,6.597980344929564,-1.4210854715202004e-14,21.445972972972967,9.46848799879279,23.840799999999938,94.13140540540539,27.83517007999731,2.0348000000000015,5.160783783783784,2.9795432256324257,0.0,2.075918918918919,0.00020827210750225413
37,7.6,-1.4,1.0,0.06555207175889922,5290.936999082568,0.0,0.0,8.94,876.2230000000001,7382.021,0.0,0.0,0.0,2434.284,0.0,540.932,56.349999999999994,0.0,0.0,7.3999999999999995,7.66622807017544,7.495834683656141,-0.44999999999999984,0.15350877192982457,-0.608469568356748,0.9599999999999997,1.0039473684210525,0.9731673029053696,0.13345055037734957,0.11092938463340303,0.1287601284235004,5761.948599672316,4439.705184020496,5468.666473772126,0.7999999999999994,2.31578947368421,1.192080405817656,1.1999999999999997,0.7105263157894737,1.2443217387187437,151.08080000000058,1535.3510263157903,215.24273693611826,2737.8688,1548.3779210526313,2138.5614248019706,3518.7706000000007,2699.3293947368425,4224.749881092956,50.956,44.93728947368422,23.89163988801021,0.0,0.0,0.0,35.69959999999997,91.632,30.91994839735091,559.8990000000006,428.8958684210525,922.142133138577,3.8910000000000005,1.948421052631579,4.398653563286376,108.18639999999999,35.11665789473684,186.6229919991952,30.489199999999936,93.13715789473682,37.340113386664875,2.0348000000000015,5.024973684210527,1.9863621504216173,0.0,2.0212894736842104,0.00013884807166816943
38,7.0,-1.4,1.0,0.08262849034113322,3365.22000002861,1.0,0.0,118.209,2852.1900000000005,3497.5219999999995,28.117,0.0,0.0,47.72,7.876,0.0,16.492,13.238,0.0,7.3999999999999995,7.6491452991453,7.330556455770761,-0.8499999999999999,0.11367521367521369,-0.8723130455711654,0.9999999999999998,1.0038461538461536,0.9821115352702465,0.12589830457819384,0.11020372067719099,0.11338291572937802,5580.506999731062,4412.154281866858,4767.517649190954,0.9999999999999993,2.2820512820512815,1.1280536038784374,0.9999999999999998,0.6923076923076923,0.8295478258124959,145.6478000000006,1499.0140512820522,182.8981579574122,3012.3944,1581.8089999999997,2376.4376165346475,3739.5266000000006,2719.795871794872,3982.340587395304,24.754800000000003,44.50600000000001,25.300093258673478,0.0,0.0,0.0,35.69959999999997,89.28246153846155,20.613298931567275,557.7376000000006,419.1221282051281,630.6680887590514,5.466200000000001,2.1004102564102567,5.557769042190918,108.18639999999999,34.21623076923077,124.41532799946347,28.956399999999938,91.17189743589742,30.390742257776587,4.682400000000001,5.235564102564103,5.736908100281078,0.0,1.9694615384615384,9.256538111211296e-05
39,7.2,-0.6,1.0,0.1186958482249048,3669.9149987697606,0.0,0.0,20.779,1792.613,1007.323,479.4939999999999,0.0,6.506,66.649,0.0,0.0,13.057,0.0,0.0,7.359999999999999,7.637916666666667,7.287037637180507,-0.9299999999999998,0.09583333333333334,-0.781542030380777,0.9999999999999998,1.0037499999999997,0.9880743568468311,0.12843725577596116,0.11041602386588385,0.11515389322788695,5335.76919941902,4393.59829978943,4401.6500990505565,0.9999999999999993,2.224999999999999,0.7520357359189583,0.9999999999999998,0.675,0.5530318838749974,126.6686000000006,1462.0581750000008,128.8584386382748,2807.8888,1587.0790999999997,2181.829411023098,3591.3698000000004,2676.98405,2990.6680582635363,110.18279999999999,55.380700000000004,176.69806217244897,0.0,0.0,0.0,37.00079999999997,87.21305000000001,15.910865954378185,539.2646000000007,410.3102999999999,442.6617258393677,5.466200000000001,2.0479000000000003,3.7051793614606123,108.18639999999999,33.360825,82.94355199964232,28.079999999999938,89.21902499999997,24.61282817185106,4.682400000000001,5.104675,3.824605400187386,0.0,1.9202249999999998,6.171025407474198e-05
40,7.0,-1.2,1.0,0.08969224082903049,4097.972999095917,0.0,0.0,191.08799999999997,1863.6949999999997,2006.6939999999997,0.0,0.0,0.0,85.207,0.0,0.0,41.5,16.27,0.0,7.26,7.622357723577236,7.191358424787005,-0.9699999999999999,0.06422764227642278,-0.9210280202538514,0.9999999999999998,1.0036585365853656,0.9920495712312207,0.12514218029767046,0.10991056574303378,0.10666667576160146,3982.619799280166,4386.387926601784,4300.424399065677,0.9999999999999993,2.1707317073170724,0.5013571572793056,0.9999999999999998,0.6585365853658537,0.3686879225833316,156.4614000000006,1431.0589024390254,149.60162575884988,1594.2325999999998,1593.8258292682924,2075.784607348732,3326.1184000000003,2660.635512195122,2662.676705509024,101.52219999999998,54.0299512195122,117.79870811496599,0.0,0.0,0.0,1.301199999999973,85.0859024390244,10.607243969585458,544.7812000000007,402.3809512195121,323.5101505595785,5.466200000000001,1.9979512195121953,2.470119574307075,108.18639999999999,32.54714634146342,55.29570133309489,25.479799999999937,88.0551463414634,30.241885447900707,5.901600000000001,5.377000000000001,7.9730702667915905,0.0,1.873390243902439,4.114016938316132e-05
41,7.2,-0.8,1.0,0.13638883459215953,3744.9600000381465,1.0,0.0,1824.377,1083.126,3026.651,0.0,0.0,61.166,80.12700000000001,0.0,112.24,0.0,12.198,0.0,7.2,7.612301587301588,7.194238949858004,-1.0799999999999998,0.04365079365079366,-0.880685346835901,0.9999999999999998,1.0035714285714283,0.9946997141541472,0.09859149714922547,0.110541000715632,0.11657406203845416,4033.800999402999,4371.115833112174,4115.269599389834,0.39999999999999936,2.1428571428571423,0.6675714381862038,-2.220446049250313e-16,0.6428571428571429,0.24579194838888777,432.67860000000053,1440.42361904762,707.8600838392332,1693.5693999999999,1581.666309523809,1744.898404899155,3384.0422000000003,2669.3501666666666,2784.0014703393495,101.52219999999998,52.74352380952381,78.532472076644,0.0,0.0,0.0,13.534399999999973,84.51638095238097,27.460162646390305,542.7974000000007,394.708238095238,242.3824337063857,1.5752000000000002,1.9503809523809525,1.6467463828713835,130.6344,34.44459523809524,74.27713422206327,25.479799999999937,85.95859523809523,20.16125696526714,8.3412,5.539404761904763,9.381380177861061,0.0,1.8287857142857142,2.7426779588774217e-05
42,7.6,-1.2,1.4,0.13437692269476761,6631.174000263214,10.0,1.0,274.71500000000003,1102.3259999999998,4098.996999999999,43.224000000000004,0.0,0.0,713.9780000000001,0.0,49.673,0.0,28.902,0.0,7.2,7.61201550387597,7.32949263323867,-1.0399999999999998,0.014728682170542651,-0.9871235645572674,1.0799999999999998,1.0127906976744183,1.1297998094360981,0.11235646733639915,0.11109532448258863,0.12250834892389198,4301.848399639128,4423.675325371501,4953.904399680961,2.3999999999999995,2.3255813953488365,3.778380958790802,0.1999999999999998,0.6511627906976745,0.49719463225925853,485.83360000000056,1413.3141162790705,563.4783892261555,1738.7899999999997,1570.518860465116,1530.7076032661034,2727.4374000000003,2702.5977674418605,3222.3333135595662,110.16699999999999,52.52213953488373,66.76298138442934,0.0,0.0,0.0,13.534399999999973,82.55088372093024,18.30677509759354,198.73620000000074,402.13311627906967,399.5809558042572,1.5752000000000002,1.9050232558139537,1.097830921914256,32.3826,34.79874418604651,66.07575614804219,14.209799999999937,83.95955813953488,13.440837976844762,14.1216,6.082720930232559,15.888253451907374,0.0,1.7862558139534883,1.828451972584948e-05
